,DOM,date,time,yaw,pitch,roll,aX,aY,aZ,gX,gY,gZ,hX,hY,hZ,Temp,Humid
32,17,2/2/2021,14:32:00,5.55901622772217,5.55901622772217,5.55901622772217,5.55901622772217,5.55901622772217,5.55901622772217,5.55901622772217,5.55901622772217,5.55901622772217,5.55901622772217,5.55901622772217,5.55901622772217,5.55901622772217,5.55901622772217
33,17,2/2/2021,14:32:10,5.55314922332764,5.55314922332764,5.55314922332764,5.55314922332764,5.55314922332764,5.55314922332764,5.55314922332764,5.55314922332764,5.55314922332764,5.55314922332764,5.55314922332764,5.55314922332764,5.55314922332764,5.55314922332764
34,17,2/2/2021,14:32:20,5.55013132095337,5.55013132095337,5.55013132095337,5.55013132095337,5.55013132095337,5.55013132095337,5.55013132095337,5.55013132095337,5.55013132095337,5.55013132095337,5.55013132095337,5.55013132095337,5.55013132095337,5.55013132095337
35,17,2/2/2021,14:32:30,5.5265998840332,5.5265998840332,5.5265998840332,5.5265998840332,5.5265998840332,5.5265998840332,5.5265998840332,5.5265998840332,5.5265998840332,5.5265998840332,5.5265998840332,5.5265998840332,5.5265998840332,5.5265998840332
36,7,2/2/2021,14:29:40,-0.152970507740974,-0.152970507740974,-0.152970507740974,-0.152970507740974,-0.152970507740974,-0.152970507740974,-0.152970507740974,-0.152970507740974,-0.152970507740974,-0.152970507740974,-0.152970507740974,-0.152970507740974,-0.152970507740974,-0.152970507740974
37,7,2/2/2021,14:29:50,-0.180626228451729,-0.180626228451729,-0.180626228451729,-0.180626228451729,-0.180626228451729,-0.180626228451729,-0.180626228451729,-0.180626228451729,-0.180626228451729,-0.180626228451729,-0.180626228451729,-0.180626228451729,-0.180626228451729,-0.180626228451729
38,7,2/2/2021,14:30:00,-0.151432141661644,-0.151432141661644,-0.151432141661644,-0.151432141661644,-0.151432141661644,-0.151432141661644,-0.151432141661644,-0.151432141661644,-0.151432141661644,-0.151432141661644,-0.151432141661644,-0.151432141661644,-0.151432141661644,-0.151432141661644
39,7,2/2/2021,14:30:10,-0.156987771391869,-0.156987771391869,-0.156987771391869,-0.156987771391869,-0.156987771391869,-0.156987771391869,-0.156987771391869,-0.156987771391869,-0.156987771391869,-0.156987771391869,-0.156987771391869,-0.156987771391869,-0.156987771391869,-0.156987771391869
40,7,2/2/2021,14:30:20,-0.126877814531326,-0.126877814531326,-0.126877814531326,-0.126877814531326,-0.126877814531326,-0.126877814531326,-0.126877814531326,-0.126877814531326,-0.126877814531326,-0.126877814531326,-0.126877814531326,-0.126877814531326,-0.126877814531326,-0.126877814531326
41,7,2/2/2021,14:30:30,-0.162131264805794,-0.162131264805794,-0.162131264805794,-0.162131264805794,-0.162131264805794,-0.162131264805794,-0.162131264805794,-0.162131264805794,-0.162131264805794,-0.162131264805794,-0.162131264805794,-0.162131264805794,-0.162131264805794,-0.162131264805794
42,7,2/2/2021,14:30:40,-0.162600517272949,-0.162600517272949,-0.162600517272949,-0.162600517272949,-0.162600517272949,-0.162600517272949,-0.162600517272949,-0.162600517272949,-0.162600517272949,-0.162600517272949,-0.162600517272949,-0.162600517272949,-0.162600517272949,-0.162600517272949
43,7,2/2/2021,14:30:50,-0.103046678006649,-0.103046678006649,-0.103046678006649,-0.103046678006649,-0.103046678006649,-0.103046678006649,-0.103046678006649,-0.103046678006649,-0.103046678006649,-0.103046678006649,-0.103046678006649,-0.103046678006649,-0.103046678006649,-0.103046678006649
44,7,2/2/2021,14:31:00,-0.112437173724174,-0.112437173724174,-0.112437173724174,-0.112437173724174,-0.112437173724174,-0.112437173724174,-0.112437173724174,-0.112437173724174,-0.112437173724174,-0.112437173724174,-0.112437173724174,-0.112437173724174,-0.112437173724174,-0.112437173724174
45,7,2/2/2021,14:31:10,-0.163624629378319,-0.163624629378319,-0.163624629378319,-0.163624629378319,-0.163624629378319,-0.163624629378319,-0.163624629378319,-0.163624629378319,-0.163624629378319,-0.163624629378319,-0.163624629378319,-0.163624629378319,-0.163624629378319,-0.163624629378319
46,7,2/2/2021,14:31:20,-0.129945933818817,-0.129945933818817,-0.129945933818817,-0.129945933818817,-0.129945933818817,-0.129945933818817,-0.129945933818817,-0.129945933818817,-0.129945933818817,-0.129945933818817,-0.129945933818817,-0.129945933818817,-0.129945933818817,-0.129945933818817
47,7,2/2/2021,14:31:30,-0.137534484267235,-0.137534484267235,-0.137534484267235,-0.137534484267235,-0.137534484267235,-0.137534484267235,-0.137534484267235,-0.137534484267235,-0.137534484267235,-0.137534484267235,-0.137534484267235,-0.137534484267235,-0.137534484267235,-0.137534484267235
48,7,2/2/2021,14:31:40,-0.16978432238102,-0.16978432238102,-0.16978432238102,-0.16978432238102,-0.16978432238102,-0.16978432238102,-0.16978432238102,-0.16978432238102,-0.16978432238102,-0.16978432238102,-0.16978432238102,-0.16978432238102,-0.16978432238102,-0.16978432238102
49,7,2/2/2021,14:31:50,-0.179282635450363,-0.179282635450363,-0.179282635450363,-0.179282635450363,-0.179282635450363,-0.179282635450363,-0.179282635450363,-0.179282635450363,-0.179282635450363,-0.179282635450363,-0.179282635450363,-0.179282635450363,-0.179282635450363,-0.179282635450363
50,7,2/2/2021,14:32:00,-0.173887103796005,-0.173887103796005,-0.173887103796005,-0.173887103796005,-0.173887103796005,-0.173887103796005,-0.173887103796005,-0.173887103796005,-0.173887103796005,-0.173887103796005,-0.173887103796005,-0.173887103796005,-0.173887103796005,-0.173887103796005
51,7,2/2/2021,14:32:10,-0.224781975150108,-0.224781975150108,-0.224781975150108,-0.224781975150108,-0.224781975150108,-0.224781975150108,-0.224781975150108,-0.224781975150108,-0.224781975150108,-0.224781975150108,-0.224781975150108,-0.224781975150108,-0.224781975150108,-0.224781975150108
52,7,2/2/2021,14:32:20,-0.18600757420063,-0.18600757420063,-0.18600757420063,-0.18600757420063,-0.18600757420063,-0.18600757420063,-0.18600757420063,-0.18600757420063,-0.18600757420063,-0.18600757420063,-0.18600757420063,-0.18600757420063,-0.18600757420063,-0.18600757420063
53,7,2/2/2021,14:32:30,-0.210109621286392,-0.210109621286392,-0.210109621286392,-0.210109621286392,-0.210109621286392,-0.210109621286392,-0.210109621286392,-0.210109621286392,-0.210109621286392,-0.210109621286392,-0.210109621286392,-0.210109621286392,-0.210109621286392,-0.210109621286392
54,9,2/2/2021,14:29:40,4.17196941375732,4.17196941375732,4.17196941375732,4.17196941375732,4.17196941375732,4.17196941375732,4.17196941375732,4.17196941375732,4.17196941375732,4.17196941375732,4.17196941375732,4.17196941375732,4.17196941375732,4.17196941375732
55,9,2/2/2021,14:29:50,4.2129020690918,4.2129020690918,4.2129020690918,4.2129020690918,4.2129020690918,4.2129020690918,4.2129020690918,4.2129020690918,4.2129020690918,4.2129020690918,4.2129020690918,4.2129020690918,4.2129020690918,4.2129020690918
56,9,2/2/2021,14:30:00,4.17237520217896,4.17237520217896,4.17237520217896,4.17237520217896,4.17237520217896,4.17237520217896,4.17237520217896,4.17237520217896,4.17237520217896,4.17237520217896,4.17237520217896,4.17237520217896,4.17237520217896,4.17237520217896
57,9,2/2/2021,14:30:10,4.17227172851563,4.17227172851563,4.17227172851563,4.17227172851563,4.17227172851563,4.17227172851563,4.17227172851563,4.17227172851563,4.17227172851563,4.17227172851563,4.17227172851563,4.17227172851563,4.17227172851563,4.17227172851563
58,9,2/2/2021,14:30:20,4.19714832305908,4.19714832305908,4.19714832305908,4.19714832305908,4.19714832305908,4.19714832305908,4.19714832305908,4.19714832305908,4.19714832305908,4.19714832305908,4.19714832305908,4.19714832305908,4.19714832305908,4.19714832305908
59,9,2/2/2021,14:30:30,4.17288208007813,4.17288208007813,4.17288208007813,4.17288208007813,4.17288208007813,4.17288208007813,4.17288208007813,4.17288208007813,4.17288208007813,4.17288208007813,4.17288208007813,4.17288208007813,4.17288208007813,4.17288208007813
